Candidate_id,Candidate_Entity_ID,General_Party_ID,Election_Type,Office_Sought,Broad_Sector,Incumbency_Status,Election_Year,Industry_Spending_Totals,Status_of_Candidate,Status_of_Candidate,Candidate,Election_Status,General_Party,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
160264,774257,1,1,15033,8,2,2010,11000,1,Won,"NAPOLITANO, GRACE FLORES",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Health
167962,2272886,2,1,9485,2,1,2014,11000,1,Won,"HARKEY, DIANE L",Won-General,Republican,Standard,EQUALIZATION BOARD DISTRICT 004,Open,Construction
168018,12997061,1,1,15009,4,2,2014,11000,1,Won,"SPEIER, JACKIE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 014,Incumbent,Defense
168021,15742560,1,1,15010,4,2,2014,11000,1,Won,"SWALWELL, ERIC",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 015,Incumbent,Defense
168126,12450156,1,1,15035,4,2,2014,11000,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,Defense
168245,23421142,2,1,592,2,1,2014,11000,1,Won,"GALLAGHER, JAMES",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Construction
168432,13008823,2,1,657,2,2,2014,11000,1,Won,"WAGNER, DONALD P (DON)",Won-General,Republican,Standard,ASSEMBLY DISTRICT 068,Incumbent,Construction
202259,1257359,1,1,15038,2,2,2016,11000,1,Won,"WATERS, MAXINE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 043,Incumbent,Construction
202515,26267238,1,1,632,8,1,2016,11000,2,Lost,"KASSAKHIAN, ARDY",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 043,Open,Health
202559,23421292,1,1,651,2,2,2016,11000,1,Won,"BURKE, AUTUMN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 062,Incumbent,Construction
226791,17657742,1,1,15024,4,2,2018,11000,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Incumbent,Defense
226918,6485739,1,1,15030,4,2,2018,11000,1,Won,"TORRES, NORMA J",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 035,Incumbent,Defense
238726,15203503,2,1,663,2,2,2018,11000,2,Lost,"HARPER, MATT",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 074,Incumbent,Construction
103658,13010151,2,1,10134,6,1,1998,10999,1,Won,"PARRISH, CLAUDE",Won-General,Republican,Standard,BOARD OF EDUCATION DISTRICT 003,Open,"Finance, Insurance & Real Estate"
202576,2165867,2,1,657,8,1,2016,10976,2,Lost,"SIDHU, HARRY",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 068,Open,Health
72767,2020170,1,1,628,2,1,2012,10950,2,Lost,"ALARCON, RICHARD",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Construction
86131,6601316,2,1,706,2,1,2000,10950,1,Won,"BATTIN, JAMES F",Won-General,Republican,Standard,SENATE DISTRICT 037,Open,Construction
202368,2438492,1,1,704,8,1,2016,10950,2,Lost,"FURUTANI, WARREN T",Lost-General,Democratic,Standard,SENATE DISTRICT 035,Open,Health
111050,22144,1,1,658,2,1,2006,10934,1,Won,"SOLORIO, JOSE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 069,Open,Construction
12166,6654849,2,1,675,6,3,1998,10925,2,Lost,"MCCOLLUM, MIKE",Lost-Primary,Republican,Standard,SENATE DISTRICT 006,Challenger,"Finance, Insurance & Real Estate"
227318,44044442,1,1,15040,8,3,2018,10925,2,Lost,"MIN, DAVE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 045,Challenger,Health
103683,2422636,1,1,643,8,1,1998,10920,1,Won,"LOWENTHAL, ALAN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 054,Open,Health
135207,400355,2,1,664,2,1,2012,10900,1,Won,"WALDRON, MARIE",Won-General,Republican,Standard,ASSEMBLY DISTRICT 075,Open,Construction
202240,6668573,2,1,15031,5,3,2016,10900,2,Lost,"STONE, JEFF",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 036,Challenger,Energy & Natural Resources
227036,44044242,1,1,15044,2,1,2018,10898,2,Lost,"APPLEGATE, DOUG",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 049,Open,Construction
202378,90105,1,1,591,2,2,2016,10890,1,Won,"WOOD, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Incumbent,Construction
4832,6617024,2,1,655,6,1,2000,10880,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,"Finance, Insurance & Real Estate"
49591,6451602,1,1,681,6,3,1998,10875,2,Lost,"CANNELLA, SAL",Lost-General,Democratic,Standard,SENATE DISTRICT 012,Challenger,"Finance, Insurance & Real Estate"
117129,2272886,2,1,662,2,1,2008,10850,1,Won,"HARKEY, DIANE L",Won-General,Republican,Standard,ASSEMBLY DISTRICT 073,Open,Construction
168260,717012,1,1,597,2,2,2014,10850,1,Won,"COOLEY, KEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 008,Incumbent,Construction
202090,39707168,2,1,14929,6,1,2016,10840,2,Lost,"PALZER, TOM",Lost-Top Two Primary,Republican,Standard,US SENATE DISTRICT CA SW-CLASS III,Open,"Finance, Insurance & Real Estate"
49696,13008526,2,1,609,2,1,1998,10825,2,Lost,"ZAGER, JONELLE JOAN",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 020,Open,Construction
12339,711528,2,1,652,2,1,2004,10810,2,Lost,"MORRELL, MICHAEL",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 063,Open,Construction
36562,6617431,2,1,630,8,1,2000,10810,2,Lost,"SHAPIRO, JAYNE MURPHY",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 041,Open,Health
111040,12996637,2,1,9172,5,1,2006,10800,1,Won,"POIZNER, STEPHEN (STEVE)",Won-General,Republican,Standard,INSURANCE COMMISSIONER,Open,Energy & Natural Resources
167974,2324003,2,1,14998,8,3,2014,10800,2,Lost,"LOGUE, DANIEL R",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 003,Challenger,Health
202167,373494,1,1,15012,2,3,2016,10800,1,Won,"KHANNA, ROHIT",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 017,Challenger,Construction
227333,2355127,1,1,15044,8,1,2018,10800,2,Lost,"KERR, PAUL",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 049,Open,Health
125837,13008655,2,1,653,2,2,2010,10799,1,Won,"NESTANDE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 064,Incumbent,Construction
82884,2583206,2,1,623,8,1,2002,10770,1,Won,"MAZE, BILL",Won-General,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Health
86213,622640,1,1,668,8,1,2000,10760,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,Health
2578,2295173,1,1,619,2,1,2002,10750,2,Lost,"CRETTOL, JIM",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 030,Open,Construction
20922,12997063,2,1,9173,5,1,2010,10750,2,Lost,"AANESTAD, SAMUEL M",Lost-Primary,Republican,Standard,LIEUTENANT GOVERNOR,Open,Energy & Natural Resources
49647,6654782,2,1,596,2,1,1998,10750,2,Lost,"SANCHEZ, BOB",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 007,Open,Construction
72804,13008895,2,1,668,6,1,2012,10750,2,Lost,"ENGLAND, MARY",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 079,Open,"Finance, Insurance & Real Estate"
72809,13008608,2,1,688,2,1,2012,10750,2,Lost,"STOKER, MIKE",Lost-General,Republican,Standard,SENATE DISTRICT 019,Open,Construction
82870,6398653,1,1,646,2,2,2002,10750,1,Won,"CHAVEZ, EDWARD",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 057,Incumbent,Construction
86207,1920664,1,1,598,5,2,2000,10750,1,Won,"STEINBERG, DARRELL S",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Incumbent,Energy & Natural Resources
111015,13008469,1,1,598,5,2,2006,10750,1,Won,"JONES, DAVE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Incumbent,Energy & Natural Resources
135162,13008441,2,1,594,2,1,2012,10750,1,Won,"BIGELOW, FRANK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 005,Open,Construction
167940,60008,2,1,9174,6,1,2014,10750,2,Lost,"CONLON, GREG",Lost-General,Republican,Standard,TREASURER,Open,"Finance, Insurance & Real Estate"
227026,39707235,1,1,15019,2,2,2018,10750,1,Won,"CARBAJAL, SALUD",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 024,Incumbent,Construction
15223,636610,2,1,648,5,1,2006,10725,2,Lost,"LANCASTER, CHRISTOPHER W",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 059,Open,Energy & Natural Resources
82869,1258090,1,1,638,5,2,2002,10725,1,Won,"CHU, JUDY",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 049,Incumbent,Energy & Natural Resources
103660,433187,1,1,10135,6,1,1998,10720,1,Won,"CHIANG, JOHN",Won-General,Democratic,Standard,BOARD OF EDUCATION DISTRICT 004,Open,"Finance, Insurance & Real Estate"
12081,1258090,1,1,638,5,1,1998,10700,2,Lost,"CHU, JUDY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 049,Open,Energy & Natural Resources
49616,13008659,2,1,632,6,3,1998,10700,2,Lost,"REPOVICH, PETER R",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 043,Challenger,"Finance, Insurance & Real Estate"
111018,13008658,1,1,632,2,1,2006,10700,1,Won,"KREKORIAN, PAUL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 043,Open,Construction
111051,2581327,1,1,650,5,1,2006,10700,1,Won,"SOTO, NELL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
125828,13008592,2,1,621,2,1,2010,10700,1,Won,"GROVE, SHANNON L",Won-General,Republican,Standard,ASSEMBLY DISTRICT 032,Open,Construction
168404,11022802,1,1,646,2,2,2014,10700,1,Won,"CALDERON, IAN C",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 057,Incumbent,Construction
15219,1413588,1,1,630,8,1,2006,10683,2,Lost,"HAYES-RAITT, KELLY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 041,Open,Health
103494,13008778,1,1,651,8,1,1998,10670,1,Won,"LONGVILLE, JOHN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 062,Open,Health
227235,44044373,1,1,14999,6,3,2018,10669,2,Lost,"BATESON, REGINA",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 004,Challenger,"Finance, Insurance & Real Estate"
167910,6686300,2,1,9169,8,3,2014,10660,2,Lost,"DONNELLY, TIM",Lost-Top Two Primary,Republican,Standard,GOVERNOR,Challenger,Health
629,6576599,2,1,664,6,1,2002,10650,2,Lost,"ROACHE, JIM",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 075,Open,"Finance, Insurance & Real Estate"
15211,12997059,1,1,9173,2,1,2006,10650,2,Lost,"FIGUEROA, LIZ",Lost-Primary,Democratic,Standard,LIEUTENANT GOVERNOR,Open,Construction
72788,11023317,2,1,650,5,1,2012,10650,2,Lost,"BATEY, BILL",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
125844,13008801,2,1,661,8,2,2010,10650,1,Won,"NORBY, CHRIS",Won-General,Republican,Standard,ASSEMBLY DISTRICT 072,Incumbent,Health
140618,2053195,1,1,15012,5,2,2012,10650,1,Won,"HONDA, MICHAEL M (MIKE)",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 017,Incumbent,Energy & Natural Resources
142073,9685202,2,1,15043,4,2,2012,10650,1,Won,"ROHRABACHER, DANA",Won-General,Republican,Standard,US HOUSE DISTRICT CA 048,Incumbent,Defense
142073,9685202,2,1,15043,8,2,2012,10650,1,Won,"ROHRABACHER, DANA",Won-General,Republican,Standard,US HOUSE DISTRICT CA 048,Incumbent,Health
202490,15733884,1,1,626,5,1,2016,10650,1,Won,"LIMON, S MONIQUE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 037,Open,Energy & Natural Resources
232786,44251385,1,1,9174,8,1,2018,10650,2,Lost,"VISWANATHAN, VIVEK",Lost-Top Two Primary,Democratic,Standard,TREASURER,Open,Health
234426,7025840,1,3,634,5,1,2018,10650,1,Won,"GABRIEL, JESSE",Won-General,Democratic,Special,ASSEMBLY DISTRICT 045,Open,Energy & Natural Resources
15259,6468989,1,1,595,6,1,2006,10647,2,Lost,"TORLIATT, PAMELA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 006,Open,"Finance, Insurance & Real Estate"
130822,6485687,1,1,659,6,2,2012,10600,1,Won,"LOWENTHAL, BONNIE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 070,Incumbent,"Finance, Insurance & Real Estate"
238663,23421211,2,1,615,2,2,2018,10600,1,Won,"MATHIS, DEVON",Won-General,Republican,Standard,ASSEMBLY DISTRICT 026,Incumbent,Construction
82889,6398717,1,1,617,2,2,2002,10595,1,Won,"SALINAS, SIMON",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 028,Incumbent,Construction
238362,44493620,1,1,605,8,3,2018,10594,1,Won,"BAUER-KAHAN, REBECCA",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 016,Challenger,Health
18321,13008523,1,1,608,6,1,2008,10575,2,Lost,"HOLOBER, RICHARD",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 019,Open,"Finance, Insurance & Real Estate"
82884,2583206,2,1,623,5,1,2002,10575,1,Won,"MAZE, BILL",Won-General,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Energy & Natural Resources
103766,1798258,1,1,690,2,2,2004,10575,1,Won,"SCOTT, JACK",Won-General,Democratic,Standard,SENATE DISTRICT 021,Incumbent,Construction
21962,13008722,1,1,642,8,1,2010,10550,2,Lost,"ANDERSON, KATE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 053,Open,Health
25879,13008650,1,1,630,6,1,2012,10550,2,Lost,"RUSNAK, VICTORIA",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 041,Open,"Finance, Insurance & Real Estate"
202261,39707282,1,1,15039,5,1,2016,10508,1,Won,"BARRAGAN, NANETTE DIAZ",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 044,Open,Energy & Natural Resources
12182,13008452,1,1,596,8,1,1998,10500,2,Lost,"RUSSELL, DEBORAH",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Health
82875,13008677,1,1,635,5,1,2002,10500,1,Won,"NUNEZ, FABIAN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,Energy & Natural Resources
82924,1262346,1,1,630,5,2,2002,10500,1,Won,"PAVLEY, FRAN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 041,Incumbent,Energy & Natural Resources
86172,6617269,2,1,654,5,1,2000,10500,1,Won,"LEJA, JAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 065,Open,Energy & Natural Resources
103590,6617274,2,1,652,4,2,1998,10500,1,Won,"LEONARD, BILL",Won-General,Republican,Standard,ASSEMBLY DISTRICT 063,Incumbent,Defense
103669,1920664,1,1,598,5,1,1998,10500,1,Won,"STEINBERG, DARRELL S",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Energy & Natural Resources
140618,2053195,1,1,15012,2,2,2012,10500,1,Won,"HONDA, MICHAEL M (MIKE)",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 017,Incumbent,Construction
160082,17658644,1,1,15025,2,2,2010,10500,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 030,Incumbent,Construction
160264,774257,1,1,15033,4,2,2010,10500,1,Won,"NAPOLITANO, GRACE FLORES",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Defense
191244,31972596,4,1,19084,6,1,2012,10500,2,Lost,"PEED, GARLAND",Lost-Top Two Primary,Nonpartisan,Standard,SUPERIOR COURT DISTRICT SAN DIEGO COUNTY-034,Open,"Finance, Insurance & Real Estate"
202562,775723,1,1,653,2,2,2016,10500,1,Won,"GIPSON, MIKE ANTHONY",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 064,Incumbent,Construction
223771,44000533,1,1,9173,5,1,2018,10500,2,Lost,"BLEICH, JEFF",Lost-Top Two Primary,Democratic,Standard,LIEUTENANT GOVERNOR,Open,Energy & Natural Resources
227018,17658638,1,1,15001,2,2,2018,10500,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,Construction
72775,2540679,1,1,636,2,1,2012,10498,2,Lost,"BACA JR, JOE",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 047,Open,Construction
86203,1798258,1,1,690,5,1,2000,10475,1,Won,"SCOTT, JACK",Won-General,Democratic,Standard,SENATE DISTRICT 021,Open,Energy & Natural Resources
202564,11022813,1,1,654,6,3,2016,10460,1,Won,"QUIRK-SILVA, SHARON DARLENE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 065,Challenger,"Finance, Insurance & Real Estate"
18336,1255697,1,1,669,5,1,2008,10450,2,Lost,"PETTIS, GREGORY S",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 080,Open,Energy & Natural Resources
160201,2022689,1,1,15012,2,2,2010,10450,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 017,Incumbent,Construction
202531,777560,1,1,637,2,1,2016,10450,2,Lost,"URIAS, BRYAN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 048,Open,Construction
66832,23477,1,1,659,6,1,2010,10440,2,Lost,"FOX, MELISSA J",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 070,Open,"Finance, Insurance & Real Estate"
202424,58893,2,1,603,2,1,2016,10416,2,Lost,"ALLEN, DEBORA",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 014,Open,Construction
86222,1596120,2,1,623,2,1,2000,10405,1,Won,"WYMAN, PHILLIP D (PHIL)",Won-General,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Construction
72777,279702,2,1,638,2,1,2012,10400,2,Lost,"LIN, MATTHEW Y C",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 049,Open,Construction
238439,44423598,1,1,628,5,1,2018,10400,1,Won,"RIVAS, LUZ",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Energy & Natural Resources
238713,44493971,2,1,655,2,3,2018,10400,2,Lost,"SCOTTO, FRANK A",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 066,Challenger,Construction
125766,196260,1,1,612,2,1,2010,10395,1,Won,"CAMPOS, NORA E",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 023,Open,Construction
111000,6468728,1,1,631,2,1,2006,10390,1,Won,"FEUER, MIKE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 042,Open,Construction
86198,2585520,1,1,620,8,2,2000,10381,1,Won,"REYES, SARAH",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 031,Incumbent,Health
117135,2324003,2,1,592,5,1,2008,10376,1,Won,"LOGUE, DANIEL R",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Energy & Natural Resources
4952,1450515,2,1,705,5,1,2002,10375,2,Lost,"ZETTEL, CHARLENE",Lost-Primary,Republican,Standard,SENATE DISTRICT 036,Open,Energy & Natural Resources
15242,1262073,1,1,633,2,1,2006,10375,2,Lost,"PETERSON-MORE, DIANA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 044,Open,Construction
12374,13008499,2,1,9176,2,1,2002,10350,2,Lost,"LEACH, LYNNE C",Lost-Primary,Republican,Standard,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Construction
49799,13008868,2,1,665,5,1,2004,10350,2,Lost,"HUNTER, TRICIA",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 076,Open,Energy & Natural Resources
82926,13008815,2,1,657,2,2,2002,10350,1,Won,"MADDOX, KEN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 068,Incumbent,Construction
86124,12997063,2,1,592,5,2,2000,10350,1,Won,"AANESTAD, SAMUEL M",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Incumbent,Energy & Natural Resources
86210,6601081,2,1,666,5,1,2000,10350,1,Won,"LA SUER, JAY",Won-General,Republican,Standard,ASSEMBLY DISTRICT 077,Open,Energy & Natural Resources
110992,669601,2,1,659,2,2,2006,10350,1,Won,"DEVORE, CHUCK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 070,Incumbent,Construction
135196,13008894,1,1,668,5,1,2012,10350,1,Won,"WEBER, SHIRLEY",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,Energy & Natural Resources
168256,772566,1,1,596,6,1,2014,10350,2,Lost,"JOHANNESSEN, MARK",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,"Finance, Insurance & Real Estate"
202392,2360800,2,1,595,8,1,2016,10350,2,Lost,"HALLDIN, WILLIAM P",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 006,Open,Health
238335,779330,1,1,599,2,2,2018,10350,1,Won,"LEVINE, MARC",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 010,Incumbent,Construction
12173,6451890,1,1,9172,6,1,1998,10300,2,Lost,"BROWN, HAL",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,"Finance, Insurance & Real Estate"
12358,6655706,2,1,704,5,1,2004,10300,2,Lost,"SNYDER, JOE",Lost-Primary,Republican,Standard,SENATE DISTRICT 035,Open,Energy & Natural Resources
18339,13008563,1,1,616,8,1,2008,10300,2,Lost,"REILLY, EMILY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 027,Open,Health
103715,669601,2,1,659,5,1,2004,10300,1,Won,"DEVORE, CHUCK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 070,Open,Energy & Natural Resources
111032,13008605,1,1,624,5,2,2006,10300,1,Won,"NAVA, PEDRO",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 035,Incumbent,Energy & Natural Resources
167969,1560957,2,1,14996,2,2,2014,10300,1,Won,"LAMALFA, DOUG",Won-General,Republican,Standard,US HOUSE DISTRICT CA 001,Incumbent,Construction
168336,11023288,2,1,621,5,3,2014,10300,2,Lost,"RIOS, PEDRO A",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 032,Challenger,Energy & Natural Resources
238328,13008471,1,1,596,5,2,2018,10300,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Incumbent,Energy & Natural Resources
238708,785114,2,1,649,5,3,2018,10300,2,Lost,"ESSAYLI, BILL",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 060,Challenger,Energy & Natural Resources
103537,12996619,2,1,9171,2,2,1998,10275,1,Won,"JONES, BILL",Won-General,Republican,Standard,SECRETARY OF STATE,Incumbent,Construction
115392,79972,1,1,611,5,2,2006,10275,1,Won,"LIEBER, SALLY J",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 022,Incumbent,Energy & Natural Resources
35089,2481759,2,1,9169,5,1,2003,10260,2,Lost,"MCCLINTOCK, TOM",Lost-General,Republican,Standard,GOVERNOR,Open,Energy & Natural Resources
86224,433187,1,1,9485,2,2,2002,10260,1,Won,"CHIANG, JOHN",Won-General,Democratic,Standard,EQUALIZATION BOARD DISTRICT 004,Incumbent,Construction
12262,6452064,1,1,651,8,1,1998,10250,2,Lost,"MARTINEZ, ALBERT R",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 062,Open,Health
17497,357173,1,1,640,8,1,2006,10250,2,Lost,"BRADFORD, STEVE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 051,Open,Health
20916,6498773,1,1,9173,2,1,2010,10250,2,Lost,"HAHN, JANICE",Lost-Primary,Democratic,Standard,LIEUTENANT GOVERNOR,Open,Construction
103537,12996619,2,1,9171,8,2,1998,10250,1,Won,"JONES, BILL",Won-General,Republican,Standard,SECRETARY OF STATE,Incumbent,Health
130816,13008655,2,1,631,2,2,2012,10250,1,Won,"NESTANDE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 042,Incumbent,Construction
140633,2550215,1,1,15048,2,2,2012,10250,1,Won,"DAVIS, SUSAN A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 053,Incumbent,Construction
168083,2540679,1,1,15026,2,1,2014,10250,2,Lost,"BACA JR, JOE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Open,Construction
183585,13008823,2,3,706,2,1,2015,10250,2,Lost,"WAGNER, DONALD P (DON)",Lost-Top Two Primary,Republican,Special,SENATE DISTRICT 037,Open,Construction
226917,2451821,1,1,15028,2,2,2018,10250,1,Won,"LIEU, TED W",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,Construction
